A01nficha;A01uf;localidade;setor_distrito;morador_id;index;idade_calculada;E02_1;E02_2;E02_3;E03;E03_1;E03_1_1;E03_2;E03_2_1;E04;E04_1;E04_1_1;E05;E06;E06_1;E07;E08;E08_1;E09;E10;E11;E12;E13;E14;E15_A;E15_B;E15_1;E16;E16_1;E17;E18;E19;E19_1;E20;E20_1;E21;E22;E22_1;F01;F02;F03_1;F03_2;F04;F05_1;F05_2;F05_3;F05_4;G01;G02;G03;G04;G05;G06;G06_1;G06_2;H01;H02;H03;H04_1;H04_2;H04_3;H04_4;H05_1;H05_2;H05_3;H05_4;H05_5;H05_6;H05_7;H05_8;H05_9;H05_10;H05_11;H06;H07;H08;H09;H10;H11;H12;H13;I01;I02;I03_1;I03_1_1;I03_1_1_r;I03_2;I03_2_1;I03_2_1_r;I04;I05;I05_1;I06;I07;I08;I09_1;I09_2;I09_3;I09_4;I09_5;I09_6;I09_7;I09_8;I09_9;I10;I13;I14;I15;I16;I18;I19;I20;I20_r;I21;I21_r;I22_1;I22_1_r;I22_2;I22_2_r;I23;renda_ind;renda_ind_r;infla_ipcadf;id_genero;orientacao_sx;lgbtqiam;escolaridade;peso_mor
13151;53;5307;10;13151-4;4;16;2007-06-30;99999;99999;2;99999;99999;99999;99999;5;99999;99999;4;12;99999;1;3;99999;99999;3;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5307;99999;2;99999;0;0;0;0;2;99999;99999;99999;99999;2;99999;99999;99999;2;2;99999;99999;1;1;99999;1;1;1;0;1;2;2;2;2;2;2;2;2;99999;1;2;5;2;99999;99999;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;14;0;0,0;0,982195674;99999;99999;99999;4;37,55522484
13171;53;5302;5;13171-1;1;58;1965-01-10;99999;99999;2;2;99999;5;99999;1;2;99999;1;1;99999;2;1;13171-2;1;4;4;4;4;4;76;23;76230580;99999;99999;55;55;99999;99999;7653;5302;1;2;99999;1;0;1;1;1;2;1;2;2;2;99999;99999;99999;2;1;3;22;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;10;0;0,0;0,970833803;1;2;2;5;100,4083425
13171;53;5302;5;13171-2;2;59;1964-02-17;99999;99999;1;1;99999;5;99999;2;99999;99999;1;1;99999;2;1;13171-1;1;4;4;4;4;4;76;21;76210990;99999;99999;50;50;99999;99999;7653;5302;1;2;99999;1;0;1;0;1;2;1;2;2;1;1;4;2;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999,0;2;99999;99999,0;1;40;0;40;1;10;2;1;2;2;2;2;2;99999;2;3;7;99999;1;1;99999;1;88888;99999,0;0;0,0;99999;99999,0;88888;99999,0;2;99999;99999,0;0,970833803;1;2;2;5;131,7570252
13171;53;5302;5;13171-3;3;87;1936-09-04;99999;99999;2;2;99999;5;99999;8;99999;99999;1;1;99999;5;2;99999;2;4;2;4;4;4;76;23;76230410;99999;99999;55;55;99999;99999;7653;5302;1;2;99999;0;0;0;0;2;99999;99999;99999;99999;2;99999;99999;99999;2;1;5;26;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;3;2;2;2;99999;99999,0;1;88888;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;0;99999;99999,0;0,970833803;1;2;2;2;55,9236338
13171;53;5302;5;13171-4;4;30;1993-03-30;99999;99999;1;1;99999;5;99999;4;99999;99999;1;1;99999;1;3;99999;1;4;4;4;4;4;76;52;76521250;99999;99999;27;27;99999;99999;7653;5302;1;2;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;1;99999;2;3;1;2;2;2;2;2;1;2;2;2;2;99999;5;1;6;1;99999;99999;99999;99999;99999;1;1;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;2;0;0,0;0,970833803;1;2;2;4;144,5156856
13171;53;5302;5;13171-5;5;27;1996-08-21;99999;99999;1;1;99999;5;99999;4;99999;99999;1;1;99999;1;3;99999;1;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5302;99999;2;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;1;1;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;2;0;0,0;0,970833803;1;2;2;5;148,8672217
13171;53;5302;5;13171-6;6;11;2012-08-18;99999;99999;2;99999;99999;99999;99999;10;99999;99999;1;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5302;99999;99999;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;2;99999;99999;1;1;99999;2;1;1;2;2;2;2;2;1;2;2;2;2;99999;5;1;4;5;99999;99999;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;1;0;0,0;0,970833803;99999;99999;99999;2;139,5841044
13183;52;5250;47;13183-1;1;67;1956-10-22;99999;99999;1;1;99999;5;99999;1;1;13183-2;4;1;99999;2;1;13183-2;2;3;4;4;4;4;76;23;76230950;99999;99999;46;46;99999;99999;7652;5250;1;2;99999;1;0;0;1;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;3;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;40;0;0,0;0,982195674;1;2;2;2;82,65226448
13183;52;5250;47;13183-2;2;62;1961-04-28;99999;99999;2;2;99999;5;99999;2;99999;99999;4;1;99999;1;1;13183-1;1;4;4;4;4;4;76;52;76520110;2;2;99999;99999;99999;99999;99999;5250;99999;2;99999;1;0;0;1;2;99999;99999;99999;99999;2;99999;99999;99999;2;88888;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;1;8;2;2;1;2900;2952,568492;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;40;2900;2952,568492;0,982195674;1;2;2;3;51,56808367
13283;53;5328;33;13283-1;1;35;99999;99999;35;2;2;99999;5;99999;1;2;99999;4;12;99999;2;1;13283-2;2;4;4;4;4;4;76;53;7653;2;1;99999;0;99999;99999;99999;765307;6;2;99999;1;0;0;0;1;2;1;2;2;2;99999;99999;99999;2;2;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;6;0;0,0;0,974884044;1;2;2;5;55,17055305
13283;53;5328;33;13283-2;2;46;99999;99999;46;1;1;99999;5;99999;2;99999;99999;4;1;99999;2;1;13283-1;2;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5328;99999;2;99999;1;0;0;0;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;1;1;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;88888;0;0,0;0,974884044;1;2;2;5;45,07228583
13329;53;5322;26;13329-1;1;45;99999;99999;45;2;2;99999;5;99999;1;1;13329-2;1;1;99999;2;1;13329-2;1;4;4;4;4;4;250;99999;99999;99999;99999;25;21;7653;99999;7653;5322;6;2;99999;1;0;0;1;1;1;1;1;2;1;2;2;1;1;1;2;27;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;15;1;4;2;2;2;99999;99999,0;2;99999;99999,0;1;17;0;40;1;1;2;1;2;2;2;2;2;99999;2;2;1;2;99999;99999;99999;1;17000;17177,41339;0;0,0;99999;99999,0;88888;99999,0;3;99999;99999,0;0,989671705;1;2;2;7;62,48900455
13329;53;5322;26;13329-2;2;47;99999;99999;47;1;1;99999;5;99999;2;99999;99999;1;1;99999;2;1;13329-1;1;4;4;4;4;4;76;31;76310620;99999;99999;47;21;7653;99999;7653;5322;6;2;99999;1;0;0;1;1;1;1;1;2;1;2;2;1;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;17;1;8;2;2;2;99999;99999,0;2;99999;99999,0;1;19;0;40;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;99999;99999;99999;1;30000;30313,08245;0;0,0;99999;99999,0;88888;99999,0;0;99999;99999,0;0,989671705;1;2;2;7;57,5037122
13329;53;5322;26;13329-3;3;18;99999;99999;18;2;2;99999;5;99999;4;99999;99999;1;12;99999;1;3;99999;1;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5322;99999;2;99999;1;1;0;1;1;1;1;1;2;1;2;2;1;1;2;99999;99999;1;1;99999;2;1;1;1;2;2;2;2;1;2;2;2;2;99999;5;2;9;3;2;99999;99999;99999;99999;2;1;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;0;0;0,0;0,989671705;1;2;2;6;55,52701347
13329;53;5322;26;13329-4;4;17;99999;99999;17;2;99999;99999;99999;99999;4;99999;99999;1;12;99999;1;3;99999;99999;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5322;99999;2;99999;1;1;0;1;1;1;1;1;2;2;99999;99999;99999;1;2;99999;99999;1;1;99999;2;1;1;0;2;2;2;2;1;2;2;2;2;99999;5;1;5;3;99999;99999;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;1;0;0,0;0,989671705;99999;99999;99999;4;55,52701347
13351;53;5310;13;13351-1;1;80;1943-05-21;99999;99999;2;2;99999;88888;99999;1;1;13351-2;4;1;99999;2;2;99999;2;4;4;4;4;4;76;22;76220890;99999;99999;60;53;7653;99999;7653;5310;2;2;99999;1;0;1;0;1;2;1;2;2;1;2;4;1;1;1;3;26;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;88888;0;0,0;0,989671705;1;99999;2;5;63,34787489
13351;53;5310;13;13351-2;2;53;1970-05-24;99999;99999;2;2;99999;5;99999;5;99999;99999;1;1;99999;1;3;99999;1;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5310;99999;2;99999;1;1;0;1;1;1;1;1;1;1;2;4;1;1;2;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;12;2;2;2;99999;99999,0;2;99999;99999,0;1;30;0;88888;1;1;2;1;2;2;2;2;2;99999;2;2;1;2;99999;99999;99999;1;88888;99999,0;0;0,0;99999;99999,0;88888;99999,0;88888;99999;99999,0;0,989671705;1;2;2;7;97,79096519
13351;53;5310;13;13351-3;3;50;1973-09-17;99999;99999;2;2;99999;5;99999;5;99999;99999;1;1;99999;4;2;99999;1;4;3;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5310;99999;2;99999;1;0;0;1;1;1;1;1;1;1;3;4;1;1;1;1;20;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;12;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;88888;0;0,0;0,989671705;1;2;2;7;97,79096519
13351;53;5310;13;13351-4;4;19;2005-01-17;99999;99999;1;1;99999;5;99999;10;99999;99999;1;12;99999;1;3;99999;1;4;4;4;4;4;76;53;7653;1;99999;7;7;724;99999;7653;5310;8;2;99999;1;0;0;1;1;1;1;1;1;2;99999;99999;99999;1;99999;99999;99999;1;1;99999;2;1;1;3;2;2;2;2;1;2;2;2;2;99999;5;2;9;1;2;99999;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;1;0;3;88888;1;1;2;1;2;2;2;2;2;99999;2;2;3;99999;99999;99999;88888;88888;1412;1426,735747;0;0,0;99999;99999,0;88888;99999,0;0;99999;99999,0;0,989671705;1;2;2;6;111,1914208
13447;53;5310;13;13447-1;1;60;1964-04-18;99999;99999;1;1;99999;5;99999;1;1;13447-2;2;1;99999;2;1;13447-2;1;4;4;4;4;4;76;52;76521560;99999;99999;50;6;7653;765311;7653;5310;2;2;99999;1;0;0;1;1;1;1;1;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;3;2;2;2;99999;99999,0;2;99999;99999,0;1;15;0;44;1;10;2;2;2;2;2;2;1;99999;7;1;7;99999;1;1;99999;1;3000;3031,308245;0;0,0;99999;99999,0;88888;99999,0;10;99999;99999,0;0,989671705;1;2;2;2;125,4398611
13447;53;5310;13;13447-2;2;53;1970-10-05;99999;99999;2;2;99999;5;99999;2;99999;99999;1;1;99999;2;1;13447-1;1;4;4;4;4;4;76;23;76230930;99999;99999;45;6;7653;765311;7653;5310;1;2;99999;1;0;0;1;1;1;1;1;2;2;99999;99999;99999;1;1;2;25;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;8;2;2;2;99999;99999,0;2;99999;99999,0;1;20;0;44;1;1;2;1;2;2;2;2;2;99999;2;1;3;99999;99999;99999;1;1;3000;3031,308245;0;0,0;99999;99999,0;800;808,3488653;30;3800;3839,65711;0,989671705;1;2;2;7;97,79096519
13456;53;5321;25;13456-1;1;31;1992-05-12;99999;99999;1;1;99999;5;99999;1;1;13456-2;2;12;99999;4;2;99999;2;3;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5321;99999;2;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999,0;2;99999;99999,0;1;1;0;40;1;88888;2;2;1;2;2;2;2;99999;3;4;7;99999;1;1;99999;1;1000;1022,070273;0;0,0;99999;99999,0;88888;99999,0;2;99999;99999,0;0,978406306;1;2;2;5;53,73538176
13456;53;5321;25;13456-2;2;56;1967-05-26;99999;99999;2;2;99999;5;99999;8;99999;99999;2;2;99999;2;2;99999;2;3;4;4;4;4;76;52;76521830;99999;99999;6;1;7653;765314;7653;765314;6;1;7653;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;1;2;25;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;1;1;2;99999;99999,0;2;99999;99999,0;1;7;0;40;1;88888;1;2;2;2;2;2;2;99999;1;6;7;99999;2;2;99999;1;88888;99999,0;0;0,0;99999;99999,0;88888;99999,0;2;99999;99999,0;0,978406306;1;2;2;5;37,94577695
13460;53;5325;30;13460-1;1;42;1981-04-14;99999;99999;2;2;99999;5;99999;1;99999;99999;4;13;BAHÁ'I;1;2;99999;2;4;4;2;4;4;76;21;76211130;99999;99999;7;0;7653;765314;7653;765314;8;99999;99999;1;1;1;0;1;1;1;1;1;2;99999;99999;99999;2;1;4;18;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999,0;2;99999;99999,0;1;5;0;48;1;14;2;1;2;2;2;2;2;99999;2;5;7;99999;1;1;99999;1;3200;3282,441662;0;0,0;99999;99999,0;88888;99999,0;14;99999;99999,0;0,974884044;1;2;2;5;8,049216953
13476;53;5304;7;13476-1;1;87;99999;99999;87;2;2;99999;8;99999;1;99999;99999;1;3;99999;5;2;99999;2;3;3;3;4;3;76;26;76261090;99999;99999;20;20;99999;99999;7653;5304;1;99999;99999;1;0;1;0;2;99999;99999;99999;99999;1;3;4;4;2;1;7;20;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;2;1;1412;1421,901283;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;88888;1412;1421,901283;0,993036589;1;2;2;8;25,11716212
13478;53;5320;24;13478-1;1;43;1980-05-03;99999;99999;2;2;99999;5;99999;1;1;13478-2;1;1;99999;2;1;13478-2;1;4;4;4;4;4;76;31;76316200;99999;99999;18;8;7653;765322;7653;5320;2;2;99999;1;0;0;1;1;1;1;1;2;1;2;2;20;1;1;1;36;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;16;1;4;2;2;2;99999;99999,0;2;99999;99999,0;1;20;0;40;1;12;2;1;2;2;2;2;2;99999;2;2;1;2;99999;99999;99999;1;22000;22229,5938;0;0,0;99999;99999,0;88888;99999,0;7;99999;99999,0;0,989671705;1;2;2;7;212,8951827
13478;53;5320;24;13478-2;2;40;1983-08-12;99999;99999;1;1;99999;5;99999;2;99999;99999;1;1;99999;2;1;13478-1;1;4;4;4;4;4;76;26;76261160;99999;99999;8;8;7626;76261160;7653;5320;1;2;99999;1;0;0;1;1;1;1;1;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;15;1;4;2;2;2;99999;99999,0;2;99999;99999,0;1;5;0;52;1;9;2;2;2;1;1;2;2;99999;5;3;1;2;99999;99999;99999;1;88888;99999,0;2000;2020,872163;99999;99999,0;0;0,0;7;99999;99999,0;0,989671705;1;2;2;7;185,2869895
13478;53;5320;24;13478-3;3;7;2016-05-22;99999;99999;2;99999;99999;99999;99999;4;99999;99999;1;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;31;76315250;99999;99999;7;7;99999;99999;7653;5320;99999;99999;99999;0;0;0;0;1;2;1;1;2;1;2;4;3;1;99999;99999;99999;1;1;99999;2;1;4;20;2;2;2;2;1;2;2;2;1;99999;5;1;4;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999;99999,0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;99999;99999,0;99999;0;0,0;0,989671705;99999;99999;99999;2;178,5185259
13535;53;5327;32;13535-1;1;60;1964-02-03;99999;99999;2;2;99999;5;99999;1;2;99999;1;12;99999;1;2;99999;1;4;4;4;4;4;76;53;7653;1;99999;34;20;7653;99999;7653;5327;6;2;99999;1;0;0;1;1;1;1;1;1;1;2;4;0;1;1;2;30;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;16;1;88888;2;1;1;0;0,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;28;0;0,0;0,982195674;1;2;2;7;54,11595401
13535;53;5327;32;13535-2;2;40;99999;99999;40;1;1;99999;5;99999;14;99999;99999;1;5;99999;1;3;99999;1;4;4;4;4;4;76;88888;99999;99999;99999;40;10;7653;765316;7653;5327;8;1;0;1;0;0;1;1;1;1;1;1;1;2;2;20;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;2;88888;1;1;2;99999;99999,0;2;99999;99999,0;1;2;0;20;1;1;1;2;2;2;2;2;2;99999;1;4;3;99999;99999;99999;2;2;0;0,0;88888;99999,0;99999;99999,0;88888;99999,0;7;99999;99999,0;0,982195674;1;2;2;6;59,38810922
13603;52;5252;48;13603-1;1;39;99999;99999;39;1;1;99999;10;99999;1;2;99999;1;1;99999;2;1;13603-2;1;4;4;4;4;4;76;53;7653;99999;99999;39;39;99999;99999;7652;5252;99999;2;99999;1;0;1;0;1;1;1;1;2;1;2;4;1;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;7;2;2;2;99999;99999,0;2;99999;99999,0;1;15;0;40;1;20;1;2;2;2;2;2;2;99999;1;7;1;2;99999;99999;99999;1;77777;99999,0;77777;99999,0;99999;99999,0;0;0,0;0;99999;99999,0;0,978406306;1;2;2;7;285,3483173
13603;52;5252;48;13603-2;2;36;99999;99999;36;2;2;99999;8;99999;2;99999;99999;4;1;99999;2;1;13603-1;1;4;4;4;4;4;76;23;76231410;99999;99999;26;26;99999;99999;7652;5252;1;2;99999;1;0;1;0;1;1;1;1;2;2;99999;99999;99999;1;1;4;23;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;7;1;1;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;30;0;0,0;0,978406306;1;2;2;7;209,308765
13603;52;5252;48;13603-3;3;13;99999;99999;13;1;99999;99999;99999;99999;4;99999;99999;4;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;13;13;99999;99999;7652;5252;99999;99999;99999;1;0;1;0;1;1;1;1;1;2;99999;99999;99999;1;99999;99999;99999;1;1;99999;1;1;2;40;2;2;2;2;1;2;2;2;2;99999;5;1;4;7;99999;99999;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;7;0;0,0;0,978406306;99999;99999;99999;2;213,9767272
13603;52;5252;48;13603-4;4;10;99999;99999;10;2;99999;99999;99999;99999;4;99999;99999;4;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;10;10;99999;99999;7652;5252;99999;99999;99999;0;0;0;0;1;1;1;1;1;2;99999;99999;99999;1;2;99999;99999;1;1;99999;1;1;2;40;2;2;2;2;1;2;2;2;2;99999;5;1;4;4;99999;99999;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;5;0;0,0;0,978406306;99999;99999;99999;2;144,9585846
13603;52;5252;48;13603-5;5;4;99999;99999;4;1;99999;99999;99999;99999;4;99999;99999;4;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;4;4;99999;99999;7652;5252;99999;99999;99999;0;0;0;0;1;2;2;1;2;1;2;4;40;1;99999;99999;99999;99999;1;99999;1;1;2;40;2;2;2;2;1;2;2;2;2;99999;5;1;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999;99999,0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;99999;99999,0;99999;0;0,0;0,978406306;99999;99999;99999;1;210,4655577
13603;52;5252;48;13603-6;6;2;99999;99999;2;1;99999;99999;99999;99999;4;99999;99999;1;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;2;2;99999;99999;99999;99999;99999;99999;99999;0;0;0;0;2;99999;99999;99999;99999;1;4;1;40;1;99999;99999;99999;99999;1;99999;2;1;2;40;2;2;2;2;1;2;2;2;2;99999;5;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999;99999,0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;99999;99999,0;99999;0;0,0;0,978406306;99999;99999;99999;1;210,4655577
